日期,收盘,开盘,高,低,涨跌幅
2018年11月16日,1294.9,1294.9,1294.9,1294.9,0.005699999999999999
2018年11月19日,1297.5,1297.5,1297.5,1297.5,0.002
2018年11月1日,1312.2,1312.2,1312.2,1312.2,0.018600000000000002
2018年11月20日,1293.4,1293.4,1293.4,1293.4,-0.0032
2018年11月21日,1300.8,1300.8,1300.8,1300.8,0.005699999999999999
2018年11月22日,1228.0,1226.4,1229.7,1225.5,-0.055999999999999994
2018年11月23日,1296.1,1296.1,1296.1,1296.1,0.0555
2018年11月26日,1295.8,1295.8,1295.8,1295.8,-0.0002
2018年11月27日,1286.5,1286.5,1286.5,1286.5,-0.0072
2018年11月28日,1296.4,1296.4,1296.4,1296.4,0.0077
2018年11月29日,1297.0,1297.0,1297.0,1297.0,0.0005
2018年11月2日,1307.3,1307.3,1307.3,1307.3,-0.0037
2018年11月30日,1292.7,1289.7,1289.7,1289.7,-0.0033
2018年11月5日,1306.4,1306.4,1306.4,1306.4,-0.0007000000000000001
2018年11月6日,1300.4,1300.4,1300.4,1300.4,-0.0046
2018年11月7日,1302.8,1302.8,1302.8,1302.8,0.0018
2018年11月8日,1299.3,1299.3,1299.3,1299.3,-0.0027
2018年11月9日,1282.2,1282.2,1282.2,1282.2,-0.0132
2018年12月10日,1314.8,1314.8,1314.8,1314.8,-0.0036
2018年12月11日,1312.9,1312.9,1312.9,1312.9,-0.0014000000000000002
2018年12月12日,1315.8,1315.8,1315.8,1315.8,0.0022
2018年12月13日,1313.2,1313.2,1313.2,1313.2,-0.002
2018年12月14日,1307.0,1307.0,1307.0,1307.0,-0.004699999999999999
2018年12月17日,1317.4,1317.4,1317.4,1317.4,0.008
2018年12月18日,1318.5,1318.5,1318.5,1318.5,0.0008
2018年12月19日,1321.3,1321.3,1321.3,1321.3,0.0021
2018年12月20日,1333.1,1333.1,1333.1,1333.1,0.0089
2018年12月21日,1323.1,1323.1,1323.1,1323.1,-0.0075
2018年12月24日,1337.0,1337.0,1337.0,1337.0,0.0105
2018年12月25日,1270.75,1272.5,1274.55,1270.65,-0.0496
2018年12月26日,1338.3,1343.0,1343.0,1343.0,0.053200000000000004
2018年12月27日,1346.5,1346.5,1346.5,1346.5,0.0060999999999999995
2018年12月28日,1348.3,1348.3,1348.3,1348.3,0.0013
2018年12月31日,1347.1,1347.1,1347.1,1347.1,-0.0009
2018年12月3日,1306.4,1306.4,1306.4,1306.4,0.0106
2018年12月4日,1313.6,1313.6,1313.6,1313.6,0.0055000000000000005
2018年12月5日,1309.6,1309.6,1309.6,1309.6,-0.003
2018年12月6日,1310.2,1313.9,1313.9,1309.5,0.0005
2018年12月7日,1319.5,1319.5,1319.5,1319.5,0.0070999999999999995
2018年1月10日,1408.3,1408.3,1408.3,1408.3,0.005
2018年1月11日,1411.4,1411.4,1411.4,1411.4,0.0022
2018年1月12日,1425.7,1425.7,1425.7,1425.7,0.0101
2018年1月14日,1337.4,1337.7,1338.6,1336.4,-0.061900000000000004
2018年1月15日,1341.8,1337.3,1344.9,1337.0,0.0033
2018年1月16日,1428.1,1428.1,1428.1,1428.1,0.0643
2018年1月17日,1431.0,1431.0,1431.0,1431.0,0.002
2018年1月18日,1419.0,1419.0,1419.0,1419.0,-0.0084
2018年1月19日,1425.9,1425.9,1425.9,1425.9,0.0049
2018年1月1日,1308.7,1305.8,1309.7,1304.6,-0.059800000000000006
2018年1月22日,1429.6,1429.6,1429.6,1429.6,0.0026
2018年1月23日,1434.2,1434.2,1434.2,1434.2,0.0032
2018年1月24日,1456.3,1456.3,1456.3,1456.3,0.0154
2018年1月25日,1463.1,1463.1,1463.1,1463.1,0.004699999999999999
2018年1月26日,1453.7,1453.7,1453.7,1453.7,-0.0064
2018年1月29日,1441.3,1441.3,1441.3,1441.3,-0.0085
2018年1月2日,1400.1,1400.1,1400.1,1400.1,0.0698
2018年1月30日,1436.2,1436.2,1436.2,1436.2,-0.0034999999999999996
2018年1月31日,1439.4,1439.4,1439.4,1439.4,0.0022
2018年1月3日,1404.0,1399.0,1399.0,1399.0,0.0028000000000000004
2018年1月4日,1407.3,1407.3,1407.3,1407.3,0.0024
2018年1月5日,1408.3,1408.3,1408.3,1408.3,0.0007000000000000001
2018年1月8日,1407.4,1407.4,1407.4,1407.4,-0.0006
2018年1月9日,1401.3,1398.0,1398.0,1398.0,-0.0043
2018年2月12日,1420.9,1420.9,1420.9,1420.9,0.0077
2018年2月13日,1424.8,1424.8,1424.8,1424.8,0.0027
2018年2月14日,1452.9,1452.9,1452.9,1452.9,0.0197
2018年2月15日,1451.5,1451.5,1451.5,1451.5,-0.001
2018年2月16日,1452.8,1452.8,1452.8,1452.8,0.0009
2018年2月18日,1350.5,1349.7,1352.4,1349.7,-0.0704
2018年2月19日,1347.8,1350.4,1353.9,1347.4,-0.002
2018年2月1日,1445.1,1445.1,1445.1,1445.1,0.004
2018年2月20日,1428.4,1428.4,1428.4,1428.4,0.059800000000000006
2018年2月21日,1430.6,1430.6,1430.6,1430.6,0.0015
2018年2月22日,1431.4,1431.4,1431.4,1431.4,0.0006
2018年2月23日,1429.0,1429.0,1429.0,1429.0,-0.0017000000000000001
2018年2月26日,1433.1,1433.1,1433.1,1433.1,0.0029
2018年2月27日,1419.6,1419.6,1419.6,1419.6,-0.009399999999999999
2018年2月28日,1419.2,1419.2,1419.2,1419.2,-0.0003
2018年2月2日,1434.6,1434.6,1434.6,1434.6,-0.0073
2018年2月5日,1432.9,1432.9,1432.9,1432.9,-0.0012
2018年2月6日,1425.4,1425.4,1425.4,1425.4,-0.0052
2018年2月7日,1410.7,1410.7,1410.7,1410.7,-0.0103
2018年2月8日,1414.8,1414.8,1414.8,1414.8,0.0029
2018年2月9日,1410.1,1410.1,1410.1,1410.1,-0.0033
2018年3月12日,1424.8,1424.8,1424.8,1424.8,-0.0022
2018年3月13日,1431.4,1433.4,1433.4,1433.4,0.0046
2018年3月14日,1429.7,1429.7,1429.7,1429.7,-0.0012
2018年3月15日,1421.7,1421.7,1421.7,1421.7,-0.005600000000000001
2018年3月16日,1416.3,1416.3,1416.3,1416.3,-0.0038
2018年3月19日,1421.7,1421.7,1421.7,1421.7,0.0038
2018年3月1日,1406.0,1406.0,1406.0,1406.0,-0.009300000000000001
2018年3月20日,1416.2,1416.2,1416.2,1416.2,-0.0039000000000000003
2018年3月21日,1426.6,1426.6,1426.6,1426.6,0.0073
2018年3月22日,1432.2,1432.2,1432.2,1432.2,0.0039000000000000003
2018年3月23日,1455.0,1455.0,1455.0,1455.0,0.0159
2018年3月26日,1461.0,1461.0,1461.0,1461.0,0.0040999999999999995
2018年3月27日,1447.8,1447.8,1447.8,1447.8,-0.009000000000000001
2018年3月28日,1428.9,1428.9,1428.9,1428.9,-0.0131
2018年3月29日,1426.0,1426.0,1426.0,1426.0,-0.002
2018年3月2日,1424.2,1424.2,1424.2,1424.2,0.0129
2018年3月5日,1420.5,1420.5,1420.5,1420.5,-0.0026
2018年3月6日,1435.9,1435.9,1435.9,1435.9,0.0108
2018年3月7日,1427.9,1427.9,1427.9,1427.9,-0.005600000000000001
2018年3月8日,1423.7,1423.7,1423.7,1423.7,-0.0029
2018年3月9日,1428.0,1428.0,1428.0,1428.0,0.003
2018年4月10日,1445.5,1445.5,1445.5,1445.5,0.0040999999999999995
2018年4月11日,1460.0,1460.0,1460.0,1460.0,0.01
2018年4月12日,1441.4,1441.4,1441.4,1441.4,-0.0127
2018年4月13日,1447.9,1447.9,1447.9,1447.9,0.0045000000000000005
2018年4月16日,1450.6,1450.6,1450.6,1450.6,0.0019
2018年4月17日,1449.3,1449.3,1449.3,1449.3,-0.0009
2018年4月18日,1453.5,1460.1,1460.1,1460.1,0.0029
2018年4月19日,1448.8,1453.0,1453.0,1453.0,-0.0032
2018年4月20日,1438.2,1442.0,1442.0,1442.0,-0.0073
2018年4月23日,1424.0,1424.0,1424.0,1424.0,-0.009899999999999999
2018年4月24日,1433.1,1433.1,1433.1,1433.1,0.0064
2018年4月25日,1422.9,1422.9,1422.9,1422.9,-0.0070999999999999995
2018年4月26日,1418.0,1418.0,1418.0,1418.0,-0.0034000000000000002
2018年4月27日,1423.6,1423.6,1423.6,1423.6,0.0039000000000000003
2018年4月2日,1445.8,1445.8,1445.8,1445.8,0.0139
2018年4月30日,1419.1,1419.1,1419.1,1419.1,-0.0032
2018年4月3日,1436.5,1436.5,1436.5,1436.5,-0.0064
2018年4月4日,1439.7,1439.7,1439.7,1439.7,0.0022
2018年4月5日,1428.1,1428.1,1428.1,1428.1,-0.008100000000000001
2018年4月6日,1435.9,1435.9,1435.9,1435.9,0.0055000000000000005
2018年4月9日,1439.6,1439.6,1439.6,1439.6,0.0026
2018年5月10日,1422.1,1422.1,1422.1,1422.1,0.0064
2018年5月11日,1420.4,1420.4,1420.4,1420.4,-0.0012
2018年5月14日,1417.9,1417.9,1417.9,1417.9,-0.0018
2018年5月15日,1389.8,1405.3,1405.3,1405.3,-0.019799999999999998
2018年5月16日,1392.1,1392.1,1392.1,1392.1,0.0017000000000000001
2018年5月17日,1390.0,1390.0,1390.0,1390.0,-0.0015
2018年5月18日,1391.3,1391.3,1391.3,1391.3,0.0009
2018年5月1日,1406.4,1406.4,1406.4,1406.4,-0.0089
2018年5月21日,1391.1,1391.1,1391.1,1391.1,-0.0001
2018年5月22日,1392.1,1392.1,1392.1,1392.1,0.0007000000000000001
2018年5月23日,1389.2,1389.2,1389.2,1389.2,-0.0021
2018年5月24日,1404.2,1404.2,1404.2,1404.2,0.0108
2018年5月25日,1403.2,1403.2,1403.2,1403.2,-0.0007000000000000001
2018年5月27日,1298.3,1299.8,1299.9,1296.1,-0.0748
2018年5月28日,1297.6,1298.4,1299.7,1294.7,-0.0005
2018年5月29日,1393.7,1393.7,1393.7,1393.7,0.0741
2018年5月2日,1405.3,1405.3,1405.3,1405.3,-0.0008
2018年5月30日,1396.7,1396.7,1396.7,1396.7,0.0022
2018年5月31日,1395.0,1395.0,1395.0,1395.0,-0.0012
2018年5月3日,1412.4,1412.4,1412.4,1412.4,0.0051
2018年5月4日,1414.7,1414.7,1414.7,1414.7,0.0016
2018年5月7日,1414.2,1414.2,1414.2,1414.2,-0.0004
2018年5月8日,1413.8,1413.8,1413.8,1413.8,-0.0003
2018年5月9日,1413.0,1413.5,1413.5,1413.3,-0.0006
2018年6月11日,1395.9,1395.9,1395.9,1395.9,0.0008
2018年6月12日,1392.2,1392.2,1392.2,1392.2,-0.0027
2018年6月13日,1393.9,1393.9,1393.9,1393.9,0.0012
2018年6月14日,1401.0,1401.0,1401.0,1401.0,0.0051
2018年6月15日,1369.7,1369.7,1369.7,1369.7,-0.0223
2018年6月18日,1371.5,1371.5,1371.5,1371.5,0.0013
2018年6月19日,1369.6,1369.6,1369.6,1369.6,-0.0014000000000000002
2018年6月1日,1390.1,1392.4,1392.4,1392.4,-0.0034999999999999996
2018年6月20日,1365.7,1376.8,1376.8,1376.8,-0.0028000000000000004
2018年6月21日,1361.4,1360.0,1360.0,1360.0,-0.0031
2018年6月22日,1361.7,1365.0,1365.0,1365.0,0.0002
2018年6月25日,1359.6,1353.7,1353.7,1353.7,-0.0015
2018年6月26日,1350.0,1350.0,1350.0,1350.0,-0.0070999999999999995
2018年6月27日,1345.5,1345.5,1345.5,1345.5,-0.0033
2018年6月28日,1340.0,1340.0,1340.0,1340.0,-0.0040999999999999995
2018年6月29日,1343.7,1343.7,1343.7,1343.7,0.0028000000000000004
2018年6月4日,1389.5,1389.6,1390.5,1389.6,-0.0004
2018年6月5日,1394.5,1394.5,1394.5,1394.5,0.0036
2018年6月6日,1393.9,1393.9,1393.9,1393.9,-0.0004
2018年6月7日,1394.8,1394.8,1394.8,1394.8,0.0006
2018年6月8日,1394.8,1394.8,1394.8,1394.8,0.0
2018年7月10日,1344.9,1344.9,1344.9,1344.9,-0.0029
2018年7月11日,1333.1,1333.1,1333.1,1333.1,-0.0088
2018年7月12日,1335.2,1335.2,1335.2,1335.2,0.0016
2018年7月13日,1329.0,1327.0,1327.0,1327.0,-0.0046
2018年7月16日,1327.5,1327.5,1327.5,1327.5,-0.0011
2018年7月17日,1314.6,1320.0,1320.0,1320.0,-0.0097
2018年7月18日,1315.0,1315.0,1315.0,1315.0,0.0003
2018年7月19日,1310.4,1302.0,1302.0,1302.0,-0.0034999999999999996
2018年7月20日,1316.8,1316.8,1316.8,1316.8,0.0049
2018年7月23日,1310.7,1307.6,1307.6,1307.6,-0.0046
2018年7月24日,1310.8,1310.8,1310.8,1310.8,0.0001
2018年7月25日,1316.7,1316.7,1316.7,1316.7,0.0045000000000000005
2018年7月26日,1311.5,1311.5,1311.5,1311.5,-0.0039000000000000003
2018年7月27日,1309.0,1309.0,1309.0,1309.0,-0.0019
2018年7月2日,1329.7,1329.7,1329.7,1329.7,-0.0104
2018年7月30日,1307.7,1306.9,1309.1,1301.9,-0.001
2018年7月31日,1309.8,1309.8,1309.8,1309.8,0.0016
2018年7月3日,1342.2,1342.2,1342.2,1342.2,0.009399999999999999
2018年7月4日,1258.1,1256.2,1262.4,1255.3,-0.06269999999999999
2018年7月5日,1347.4,1347.4,1347.4,1347.4,0.071
2018年7月6日,1344.6,1344.6,1344.6,1344.6,-0.0021
2018年7月9日,1348.8,1348.8,1348.8,1348.8,0.0031
2018年8月10日,1294.6,1294.6,1294.6,1294.6,-0.0009
2018年8月13日,1274.1,1274.1,1274.1,1274.1,-0.0158
2018年8月14日,1275.9,1273.4,1273.4,1273.4,0.0014000000000000002
2018年8月15日,1259.7,1265.8,1265.8,1265.8,-0.0127
2018年8月16日,1258.0,1258.0,1258.0,1258.0,-0.0013
2018年8月17日,1258.1,1258.1,1258.1,1258.1,0.0001
2018年8月1日,1304.0,1304.0,1304.0,1304.0,-0.0044
2018年8月20日,1267.5,1266.0,1266.0,1266.0,0.0075
2018年8月21日,1272.8,1272.9,1272.9,1272.9,0.0042
2018年8月22日,1275.8,1280.2,1280.2,1278.2,0.0024
2018年8月23日,1265.2,1265.2,1265.2,1265.2,-0.0083
2018年8月24日,1285.0,1285.0,1285.0,1285.0,0.015600000000000001
2018年8月27日,1288.0,1288.0,1288.0,1288.0,0.0023
2018年8月28日,1286.4,1286.4,1286.4,1286.4,-0.0012
2018年8月29日,1283.3,1283.3,1283.3,1283.3,-0.0024
2018年8月2日,1296.2,1308.0,1308.0,1308.0,-0.006
2018年8月30日,1276.1,1276.1,1276.1,1276.1,-0.005600000000000001
2018年8月31日,1277.7,1277.7,1277.7,1277.7,0.0013
2018年8月3日,1299.4,1288.8,1298.4,1288.8,0.0025
2018年8月6日,1293.6,1302.8,1305.0,1298.6,-0.0045000000000000005
2018年8月7日,1294.2,1294.2,1294.2,1294.2,0.0005
2018年8月8日,1296.8,1296.8,1296.8,1296.8,0.002
2018年8月9日,1295.8,1295.8,1295.8,1295.8,-0.0008
2018年9月10日,1271.6,1271.6,1271.6,1271.6,-0.0004
2018年9月11日,1274.4,1274.4,1274.4,1274.4,0.0022
2018年9月12日,1283.9,1269.6,1271.0,1269.5,0.0075
2018年9月13日,1281.0,1281.0,1281.0,1281.0,-0.0023
2018年9月14日,1273.8,1273.8,1273.8,1273.8,-0.005600000000000001
2018年9月17日,1278.4,1278.4,1278.4,1278.4,0.0036
2018年9月18日,1275.7,1275.7,1275.7,1275.7,-0.0021
2018年9月19日,1281.5,1281.5,1281.5,1281.5,0.0045000000000000005
2018年9月20日,1284.4,1284.4,1284.4,1284.4,0.0023
2018年9月21日,1274.3,1274.3,1274.3,1274.3,-0.0079
2018年9月24日,1277.4,1277.4,1277.4,1277.4,0.0024
2018年9月25日,1278.2,1278.2,1278.2,1278.2,0.0006
2018年9月26日,1271.8,1271.8,1271.8,1271.8,-0.005
2018年9月27日,1259.8,1260.0,1260.0,1260.0,-0.009399999999999999
2018年9月28日,1268.7,1270.0,1270.0,1270.0,0.0070999999999999995
2018年9月2日,1204.9,1206.2,1206.6,1204.5,-0.057
2018年9月3日,1206.3,1204.9,1209.6,1201.3,0.0012
2018年9月4日,1270.2,1270.2,1270.2,1270.2,0.053
2018年9月5日,1272.6,1266.1,1271.9,1266.1,0.0019
2018年9月6日,1275.7,1275.7,1275.7,1275.7,0.0024
2018年9月7日,1272.1,1272.1,1272.1,1272.1,-0.0028000000000000004
2019年10月10日,1540.9,1548.0,1548.0,1526.0,-0.0073
2019年10月11日,1529.8,1533.7,1534.6,1508.0,-0.0072
2019年10月14日,1539.1,1529.0,1530.0,1524.4,0.0060999999999999995
2019年10月15日,1525.1,1522.9,1524.5,1513.0,-0.0091
2019年10月16日,1535.4,1515.5,1522.2,1510.0,0.0068000000000000005
2019年10月17日,1539.8,1519.9,1527.6,1519.9,0.0029
2019年10月18日,1535.0,1526.1,1526.1,1519.5,-0.0031
2019年10月1日,1530.2,1502.6,1520.0,1499.0,0.0104
2019年10月21日,1529.3,1524.9,1524.9,1515.0,-0.0037
2019年10月22日,1528.8,1517.3,1519.0,1515.0,-0.0003
2019年10月23日,1537.1,1522.0,1526.1,1522.0,0.0054
2019年10月24日,1546.2,1524.3,1534.7,1522.0,0.0059
2019年10月25日,1547.7,1548.8,1556.7,1548.8,0.001
2019年10月28日,1538.7,1552.0,1552.0,1552.0,-0.0058
2019年10月29日,1533.5,1524.2,1524.2,1515.5,-0.0034000000000000002
2019年10月2日,1549.0,1512.8,1536.3,1509.9,0.0123
2019年10月30日,1539.4,1520.8,1526.5,1513.2,0.0038
2019年10月31日,1556.9,1527.0,1545.0,1527.0,0.011399999999999999
2019年10月3日,1552.5,1536.8,1551.8,1535.2,0.0023
2019年10月4日,1551.9,1541.3,1541.3,1530.2,-0.0004
2019年10月7日,1543.7,1538.9,1538.9,1522.2,-0.0053
2019年10月8日,1543.1,1524.2,1540.0,1522.6,-0.0004
2019年10月9日,1552.3,1539.7,1543.0,1535.0,0.006
2019年11月11日,1502.3,1494.0,1494.0,1480.1,-0.0054
2019年11月12日,1498.6,1487.8,1488.5,1480.0,-0.0025
2019年11月13日,1508.5,1489.9,1498.1,1489.9,0.0066
2019年11月14日,1518.5,1495.1,1504.7,1494.8,0.0066
2019年11月15日,1513.6,1496.3,1499.9,1495.9,-0.0032
2019年11月18日,1516.9,1498.4,1502.8,1488.8,0.0022
2019年11月19日,1519.2,1511.5,1511.5,1511.5,0.0015
2019年11月1日,1554.4,1542.1,1545.0,1538.0,-0.0016
2019年11月20日,1518.1,1505.5,1509.2,1498.0,-0.0007000000000000001
2019年11月21日,1507.6,1505.5,1505.7,1494.0,-0.0069
2019年11月22日,1508.0,1497.7,1502.3,1492.0,0.0003
2019年11月25日,1501.8,1490.9,1492.0,1485.2,-0.0040999999999999995
2019年11月26日,1504.7,1484.3,1492.0,1481.0,0.0019
2019年11月27日,1498.5,1489.2,1490.2,1483.9,-0.0040999999999999995
2019年11月28日,1462.25,1463.25,1464.55,1460.75,-0.0242
2019年11月29日,1510.7,1488.0,1495.4,1484.2,0.0331
2019年11月4日,1554.8,1544.8,1544.8,1541.0,0.0003
2019年11月5日,1528.0,1522.8,1522.8,1522.8,-0.0172
2019年11月6日,1537.4,1534.7,1534.7,1534.7,0.0062
2019年11月7日,1511.7,1510.0,1510.0,1510.0,-0.0167
2019年11月8日,1510.4,1500.5,1503.0,1488.8,-0.0009
2019年12月10日,1508.9,1490.6,1496.0,1489.7,0.0022
2019年12月11日,1515.8,1500.0,1507.0,1497.5,0.0046
2019年12月12日,1513.6,1511.2,1514.0,1494.1,-0.0015
2019年12月13日,1523.0,1493.0,1507.9,1493.0,0.0062
2019年12月16日,1523.2,1505.4,1509.4,1503.9,0.0001
2019年12月17日,1523.5,1505.8,1510.0,1505.0,0.0002
2019年12月18日,1521.0,1506.4,1508.5,1501.7,-0.0016
2019年12月19日,1526.6,1505.4,1510.4,1503.5,0.0037
2019年12月20日,1523.1,1515.8,1515.8,1515.8,-0.0023
2019年12月23日,1531.2,1510.7,1514.9,1510.7,0.0053
2019年12月24日,1547.3,1518.6,1530.1,1518.6,0.0105
2019年12月25日,1504.05,1504.4,1504.4,1502.15,-0.027999999999999997
2019年12月26日,1557.1,1544.2,1544.2,1544.2,0.0353
2019年12月27日,1561.2,1540.7,1545.0,1540.0,0.0026
2019年12月2日,1507.3,1494.0,1495.3,1485.0,-0.0023
2019年12月30日,1562.3,1543.9,1545.5,1540.1,0.0007000000000000001
2019年12月31日,1567.6,1546.7,1555.0,1546.4,0.0034000000000000002
2019年12月3日,1522.8,1491.1,1510.3,1491.1,0.0103
2019年12月4日,1518.7,1515.9,1515.9,1515.9,-0.0027
2019年12月5日,1521.7,1513.8,1513.8,1513.8,0.002
2019年12月6日,1504.2,1509.6,1509.6,1497.2,-0.0115
2019年12月9日,1505.6,1493.2,1493.2,1489.4,0.0009
2019年1月10日,1353.0,1353.0,1353.0,1353.0,-0.0032
2019年1月11日,1355.4,1355.4,1355.4,1355.4,0.0018
2019年1月14日,1357.2,1357.2,1357.2,1357.2,0.0013
2019年1月15日,1353.7,1353.7,1353.7,1353.7,-0.0026
2019年1月16日,1359.3,1359.3,1359.3,1359.3,0.0040999999999999995
2019年1月17日,1357.9,1357.9,1357.9,1357.9,-0.001
2019年1月18日,1348.1,1348.1,1348.1,1348.1,-0.0072
2019年1月1日,1283.35,1284.7,1284.75,1282.85,-0.0473
2019年1月20日,1282.05,1281.3,1282.7,1280.5,-0.049
2019年1月21日,1279.05,1281.95,1282.95,1276.15,-0.0023
2019年1月22日,1348.4,1348.4,1348.4,1348.4,0.0542
2019年1月23日,1349.3,1349.3,1349.3,1349.3,0.0007000000000000001
2019年1月24日,1344.9,1344.9,1344.9,1344.9,-0.0033
2019年1月25日,1364.0,1360.0,1360.0,1360.0,0.014199999999999999
2019年1月28日,1369.8,1369.8,1369.8,1369.8,0.0043
2019年1月29日,1375.6,1375.6,1375.6,1375.6,0.0042
2019年1月2日,1349.5,1349.5,1349.5,1349.5,0.051500000000000004
2019年1月30日,1375.9,1377.6,1377.6,1377.6,0.0002
2019年1月31日,1384.0,1384.0,1384.0,1384.0,0.0059
2019年1月3日,1359.8,1359.8,1359.8,1359.8,0.0076
2019年1月4日,1351.0,1351.8,1351.8,1351.8,-0.006500000000000001
2019年1月7日,1355.2,1355.2,1355.2,1355.2,0.0031
2019年1月8日,1351.1,1351.1,1351.1,1351.1,-0.003
2019年1月9日,1357.3,1357.3,1357.3,1357.3,0.0046
2019年2月11日,1371.2,1371.2,1371.2,1371.2,-0.0048
2019年2月12日,1373.2,1373.2,1373.2,1373.2,0.0015
2019年2月13日,1374.6,1374.6,1374.6,1374.6,0.001
2019年2月14日,1373.2,1373.2,1373.2,1373.2,-0.001
2019年2月15日,1381.2,1381.2,1381.2,1381.2,0.0058
2019年2月17日,1324.25,1324.65,1324.95,1323.85,-0.0412
2019年2月18日,1329.55,1324.35,1330.75,1324.05,0.004
2019年2月19日,1403.9,1403.9,1403.9,1403.9,0.0559
2019年2月1日,1381.1,1382.6,1382.6,1382.6,-0.0021
2019年2月20日,1406.7,1406.7,1406.7,1406.7,0.002
2019年2月21日,1387.2,1388.0,1388.0,1388.0,-0.0139
2019年2月22日,1392.5,1392.5,1392.5,1392.5,0.0038
2019年2月25日,1389.0,1389.0,1389.0,1389.0,-0.0025
2019年2月26日,1387.9,1387.9,1387.9,1387.9,-0.0008
2019年2月27日,1380.5,1380.5,1380.5,1380.5,-0.0053
2019年2月28日,1375.3,1374.0,1374.0,1374.0,-0.0038
2019年2月4日,1378.3,1378.3,1378.3,1378.3,-0.002
2019年2月5日,1378.6,1378.6,1378.6,1378.6,0.0002
2019年2月6日,1373.8,1373.8,1373.8,1373.8,-0.0034999999999999996
2019年2月7日,1373.6,1373.6,1373.6,1373.6,-0.0001
2019年2月8日,1377.8,1377.8,1377.8,1377.8,0.0031
2019年3月11日,1350.0,1350.0,1350.0,1350.0,-0.0063
2019年3月12日,1356.6,1356.6,1356.6,1356.6,0.0049
2019年3月13日,1368.1,1368.1,1368.1,1368.1,0.0085
2019年3月14日,1352.9,1352.9,1352.9,1352.9,-0.0111
2019年3月15日,1360.6,1360.6,1360.6,1360.6,0.005699999999999999
2019年3月18日,1359.4,1359.4,1359.4,1359.4,-0.0009
2019年3月19日,1364.7,1364.7,1364.7,1364.7,0.0039000000000000003
2019年3月1日,1358.3,1358.3,1358.3,1358.3,-0.0124
2019年3月20日,1359.5,1359.5,1359.5,1359.5,-0.0038
2019年3月21日,1364.5,1364.5,1364.5,1364.5,0.0037
2019年3月22日,1369.3,1368.2,1368.2,1368.2,0.0034999999999999996
2019年3月25日,1378.1,1378.1,1378.1,1378.1,0.0064
2019年3月26日,1369.3,1369.3,1369.3,1369.3,-0.0064
2019年3月27日,1363.8,1363.8,1363.8,1363.8,-0.004
2019年3月28日,1342.4,1348.0,1348.0,1342.2,-0.015700000000000002
2019年3月29日,1346.0,1354.1,1354.1,1354.1,0.0027
2019年3月4日,1346.3,1346.3,1346.3,1346.3,-0.0088
2019年3月5日,1343.5,1343.5,1343.5,1343.5,-0.0021
2019年3月6日,1346.5,1346.5,1346.5,1346.5,0.0022
2019年3月7日,1344.9,1344.9,1344.9,1344.9,-0.0012
2019年3月8日,1358.5,1358.5,1358.5,1358.5,0.0101
2019年4月10日,1363.9,1363.9,1363.9,1363.9,0.004
2019年4月11日,1343.4,1356.6,1356.6,1356.6,-0.015
2019年4月12日,1346.3,1346.3,1346.3,1346.3,0.0022
2019年4月15日,1342.4,1342.4,1342.4,1342.4,-0.0029
2019年4月16日,1328.1,1329.1,1329.1,1329.0,-0.010700000000000001
2019年4月17日,1327.6,1327.6,1327.6,1327.6,-0.0004
2019年4月18日,1326.9,1326.9,1326.9,1326.9,-0.0005
2019年4月19日,1277.9,1277.9,1277.9,1277.9,-0.0369
2019年4月1日,1342.7,1342.7,1342.7,1342.7,-0.0025
2019年4月22日,1328.5,1328.5,1328.5,1328.5,0.039599999999999996
2019年4月23日,1323.8,1323.8,1323.8,1323.8,-0.0034999999999999996
2019年4月24日,1329.9,1329.9,1329.9,1329.9,0.0046
2019年4月25日,1330.2,1330.2,1330.2,1330.2,0.0002
2019年4月26日,1339.2,1339.2,1339.2,1339.2,0.0068000000000000005
2019年4月29日,1331.6,1331.6,1331.6,1331.6,-0.005699999999999999
2019年4月2日,1343.9,1340.8,1343.2,1340.8,0.0009
2019年4月30日,1335.7,1335.7,1335.7,1335.7,0.0031
2019年4月3日,1344.0,1344.0,1344.0,1344.0,0.0001
2019年4月4日,1343.5,1343.5,1343.5,1343.5,-0.0004
2019年4月5日,1345.2,1345.2,1345.2,1345.2,0.0013
2019年4月8日,1351.9,1351.9,1351.9,1351.9,0.005
2019年4月9日,1358.4,1358.4,1358.4,1358.4,0.0048
2019年5月10日,1337.2,1337.2,1337.2,1337.2,0.0016
2019年5月13日,1350.2,1350.2,1350.2,1350.2,0.0097
2019年5月14日,1343.4,1343.4,1343.4,1343.4,-0.005
2019年5月15日,1344.5,1344.5,1344.5,1344.5,0.0008
2019年5月16日,1333.1,1333.1,1333.1,1333.1,-0.0085
2019年5月17日,1322.5,1322.5,1322.5,1322.5,-0.008
2019年5月1日,1334.2,1334.2,1334.2,1334.2,-0.0011
2019年5月20日,1324.2,1324.2,1324.2,1324.2,0.0013
2019年5月21日,1320.1,1320.1,1320.1,1320.1,-0.0031
2019年5月22日,1321.3,1321.3,1321.3,1321.3,0.0009
2019年5月23日,1331.8,1328.4,1328.4,1328.4,0.0079
2019年5月24日,1330.1,1329.2,1329.2,1329.2,-0.0013
2019年5月26日,1284.15,1284.2,1285.15,1283.65,-0.0345
2019年5月27日,1284.95,1284.25,1286.85,1283.25,0.0006
2019年5月28日,1323.3,1322.6,1322.6,1322.6,0.0298
